name,group-title,logo-link,link,largura,altura,fps,contagem quadros,tamanho_GB,ano,tipo,legendado,temporada,episodio,cam,dublado,provedor,generos,date
Mairo Vergara,Séries | Cursos / Aulas,https://hosting.photobucket.com/images/i/Rootplay/APRENDA_EM_CASA.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/202518.mp4,1280,720,30,6629,0.029037,,Série,False,1.0,2.0,False,False,,,
Mairo Vergara,Séries | Cursos / Aulas,https://hosting.photobucket.com/images/i/Rootplay/APRENDA_EM_CASA.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/202648.mp4,1920,1080,30,65614,0.498575,,Série,False,2.0,53.0,False,False,,,
Mairo Vergara,Séries | Cursos / Aulas,https://hosting.photobucket.com/images/i/Rootplay/APRENDA_EM_CASA.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/202717.mp4,1280,720,23,29955,0.347743,,Série,False,3.0,34.0,False,False,,,
Mais Uma Sexta Feira em Apuros,Filmes | Comedia,https://image.tmdb.org/t/p/w600_and_h900_bestv2/hcCH7uqwln8FfFdc2GeaZ0ue6gK.jpg,http://wateronplay.com:80/movie/Veron23/Veron2023/3991.mp4,1280,720,23,141147,1.824995,"<re.Match object; span=(31, 37), match='(2000)'>",Filme,False,,,False,False,Amazon Video,Comédia,2000-01-12
Mako Mermaids,Séries | Netflix,https://image.tmdb.org/t/p/w600_and_h900_bestv2/30CkUKWKcMtrDQpE2k8L9Xi6FHp.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/296507.mp4,848,480,23,35781,0.105189,,Série,False,4.0,12.0,False,False,"N, e, t, f, l, i, x","Comédia, Drama",
Mako Mermaids,Séries | Netflix,https://image.tmdb.org/t/p/w600_and_h900_bestv2/t2de3hBYjhrmkYnQN4yhzFTE8R9.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/296460.mp4,848,480,25,36677,0.103469,,Série,False,1.0,16.0,False,False,"N, e, t, f, l, i, x","Comédia, Drama",
Mako Mermaids,[Netflix],https://image.tmdb.org/t/p/w300/ueUPp4YQDlPnc209d8twPg6woo6.jpg,http://dns.clientetv.net:8080/series/Beckt2/64858265/927658.mp4,720,480,25,36829,0.116208,,Série,False,3.0,1.0,False,False,"N, e, t, f, l, i, x","Comédia, Drama",
Mako Mermaids,Séries | Netflix,https://image.tmdb.org/t/p/w600_and_h900_bestv2/mG2Rg76BLiYCdtpeytSeKHHvnwX.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/296462.mp4,848,480,25,36552,0.103112,,Série,False,1.0,18.0,False,False,"N, e, t, f, l, i, x","Comédia, Drama",
Mako Mermaids,Séries | Netflix,https://image.tmdb.org/t/p/w600_and_h900_bestv2/7m221p1tD97shJotxxfElePZl1S.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/296495.mp4,848,480,23,35202,0.103613,,Série,False,3.0,12.0,False,False,"N, e, t, f, l, i, x","Comédia, Drama",
Mako Mermaids,Séries | Netflix,https://image.tmdb.org/t/p/w600_and_h900_bestv2/sI5nOM478AOm8Oupk0blpCuF6DY.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/296452.mp4,848,480,25,36603,0.10327,,Série,False,1.0,8.0,False,False,"N, e, t, f, l, i, x","Comédia, Drama",
Mako Mermaids,[Netflix],https://image.tmdb.org/t/p/w300/ueUPp4YQDlPnc209d8twPg6woo6.jpg,http://dns.clientetv.net:8080/series/guitv31/Gu102/927658.mp4,720,480,25,36829,0.116208,,Série,False,3.0,1.0,False,False,"N, e, t, f, l, i, x","Comédia, Drama",
Mako Mermaids,Séries | Netflix,https://image.tmdb.org/t/p/w600_and_h900_bestv2/30CkUKWKcMtrDQpE2k8L9Xi6FHp.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/296505.mp4,848,480,23,35541,0.104476,,Série,False,4.0,10.0,False,False,"N, e, t, f, l, i, x","Comédia, Drama",
Mako Mermaids,Séries | Netflix,https://image.tmdb.org/t/p/w600_and_h900_bestv2/30CkUKWKcMtrDQpE2k8L9Xi6FHp.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/296499.mp4,848,480,23,35301,0.103775,,Série,False,4.0,4.0,False,False,"N, e, t, f, l, i, x","Comédia, Drama",
Malasartes e o Duelo com a Morte,Brasileiro,https://image.tmdb.org/t/p/w600_and_h900_bestv2/A7wR2bxwQfiFJJqw8G4YMBtjpSv.jpg,http://dns.clientetv.net:8080/movie/Beckt2/64858265/12644.mp4,1280,530,30,193223,1.136092,"<re.Match object; span=(33, 39), match='(2017)'>",Filme,False,,,False,False,,,2017-08-10
Malcolm,Séries | Disney +,https://image.tmdb.org/t/p/w600_and_h900_bestv2/yG9bTe30UmSWoBSZQhrpQ2BRM4X.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/235103.mp4,848,480,23,32418,0.095159,,Série,False,5.0,1.0,False,False,"D, i, s, n, e, y,  , P, l, u, s","Comédia, Drama, Família",
Malcolm,Séries | Disney +,https://image.tmdb.org/t/p/w600_and_h900_bestv2/vwTQDVRJUOA8NhuOoP73FDsirCo.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/205748.mp4,848,480,23,32090,0.094254,,Série,False,3.0,19.0,False,False,"D, i, s, n, e, y,  , P, l, u, s","Comédia, Drama, Família",
Malcolm,Séries | Disney +,https://image.tmdb.org/t/p/w600_and_h900_bestv2/2ntG5eCsZF9inQShfDMPw8JL9E0.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/205725.mp4,848,480,23,31544,0.092592,,Série,False,2.0,21.0,False,False,"D, i, s, n, e, y,  , P, l, u, s","Comédia, Drama, Família",
Malcolm,Séries | Disney +,https://image.tmdb.org/t/p/w600_and_h900_bestv2/c8GwT6ZJaPzz3kTmP7uPl14SnQG.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/235093.mp4,848,480,23,31698,0.093023,,Série,False,4.0,13.0,False,False,"D, i, s, n, e, y,  , P, l, u, s","Comédia, Drama, Família",
Maldosas,[Max],https://image.tmdb.org/t/p/w600_and_h900_bestv2/yzJfMuoD3u8ktzdVvcpSr3CmC0d.jpg,http://dns.acaidopara.net:8080/series/igorcerqueira/ic120142750/62549.mp4,1280,720,23,62311,0.612135,"<re.Match object; span=(9, 30), match='(Pretty Little liars)'>",Série,False,4.0,24.0,False,False,"M, a, x","Drama, Mistério",
Maldosas,Séries | HBO MAX,https://image.tmdb.org/t/p/w600_and_h900_bestv2/kltu8MAmKosGoFPJVgNrO8VGUNi.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/233200.mp4,1280,720,23,63340,0.571545,,Série,False,2.0,16.0,False,False,"M, a, x","Drama, Mistério",
Maldosas,[Max],https://image.tmdb.org/t/p/w600_and_h900_bestv2/rnHdmy1r3IgxLLqENFentyPnAXH.jpg,http://dns.clientetv.net:8080/series/guitv31/Gu102/62552.mp4,1280,720,23,61153,0.600768,"<re.Match object; span=(9, 30), match='(Pretty Little liars)'>",Série,False,5.0,2.0,False,False,"M, a, x","Drama, Mistério",
Maldosas,[Max],https://image.tmdb.org/t/p/w600_and_h900_bestv2/veiv7QVgWBWwXHwH7pSJ3aYYbWv.jpg,http://dns.clientetv.net:8080/series/emerson9193/8391930120sme/62478.mp4,1280,720,23,62120,0.610377,"<re.Match object; span=(9, 30), match='(Pretty Little liars)'>",Série,False,2.0,2.0,False,False,"M, a, x","Drama, Mistério",
Maldosas,Séries | HBO MAX,https://image.tmdb.org/t/p/w600_and_h900_bestv2/34K1MvlNhmP2JRU7RuH4l3YbUml.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/233265.mp4,1280,720,23,61153,0.553862,,Série,False,5.0,7.0,False,False,"M, a, x","Drama, Mistério",
Maldosas,[Max],https://image.tmdb.org/t/p/w600_and_h900_bestv2/zhGt83a5LhCBwP3m0AzCV1vzsUe.jpg,http://dns.clientetv.net:8080/series/emerson9193/8391930120sme/62455.mp4,1280,720,23,64069,0.629525,"<re.Match object; span=(9, 30), match='(Pretty Little liars)'>",Série,False,1.0,1.0,False,False,"M, a, x","Drama, Mistério",
Maldosas,Séries | HBO MAX,https://image.tmdb.org/t/p/w600_and_h900_bestv2/84RVzkbVkzanRIaQU2TtUaAq0mk.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/233193.mp4,1280,720,23,62742,0.566606,,Série,False,2.0,9.0,False,False,"M, a, x","Drama, Mistério",
Maldosas,Séries | HBO MAX,https://image.tmdb.org/t/p/w600_and_h900_bestv2/sRgE4cFa09juoqLNwcRbYsxWjJ5.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/233223.mp4,1280,720,23,63554,0.574252,,Série,False,3.0,14.0,False,False,"M, a, x","Drama, Mistério",
Maldosas,Séries | HBO MAX,https://image.tmdb.org/t/p/w600_and_h900_bestv2/cURMzLoKd6jj17ADIxMwIZgr4bY.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/233177.mp4,1280,720,23,63603,0.574033,,Série,False,1.0,15.0,False,False,"M, a, x","Drama, Mistério",
Maldosas,[Max],https://image.tmdb.org/t/p/w600_and_h900_bestv2/ssouyCyT3KP3x4JyUiigXpF4FjJ.jpg,http://dns.acaidopara.net:8080/series/diogoab/P2p891/62508.mp4,1280,720,23,63584,0.624655,"<re.Match object; span=(9, 30), match='(Pretty Little liars)'>",Série,False,3.0,7.0,False,False,"M, a, x","Drama, Mistério",
Maldosas,Séries | HBO MAX,https://image.tmdb.org/t/p/w600_and_h900_bestv2/suAVEcQvyEkBRP3EVkbMTvBESZ0.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/233166.mp4,1280,720,23,63170,0.569934,,Série,False,1.0,4.0,False,False,"M, a, x","Drama, Mistério",
Malhacao,Séries | Novelas,https://media.fstatic.com/g75YYoF6Dnb1G5PnV1RS01FLRuA=/322x478/smart/filters:format(webp)/media/movies/covers/2014/06/malhacao-9a-temporada_t23933.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/389741.mp4,640,480,29,43605,0.232603,"<re.Match object; span=(14, 28), match='(Temporada 09)'>",Série,False,1.0,66.0,False,False,"G, l, o, b, o, p, l, a, y",,
Malhacao,Séries | Novelas,https://upload.wikimedia.org/wikipedia/pt/3/3c/Logotipo_de_Malha%C3%A7%C3%A3o_%281999-2002%29.png,http://wateronplay.com:80/series/Veron23/Veron2023/387050.mp4,960,720,24,38151,0.434599,"<re.Match object; span=(14, 28), match='(Temporada 08)'>",Série,False,1.0,199.0,False,False,"G, l, o, b, o, p, l, a, y",,
Malhacao,Séries | Novelas,https://www.google.com/url?sa=i&url=https%3A%2F%2Flista.mercadolivre.com.br%2Fcd-malha%25C3%25A7%25C3%25A3o-2005&psig=AOvVaw3TI8fxXEvubGWQq2jdoooY&ust=1720883828327000&source=images&cd=vfe&opi=89978449&ved=0CBEQjRxqFwoTCPjGn_7loYcDFQAAAAAdAAAAABAJ,http://wateronplay.com:80/series/Veron23/Veron2023/377717.mp4,640,480,29,47606,0.225757,,Série,False,1.0,90.0,False,False,"G, l, o, b, o, p, l, a, y",,
Malhacao,Séries | Novelas,https://upload.wikimedia.org/wikipedia/pt/c/ca/Malha%C3%A7%C3%A3o.com_1998.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/386729.mp4,1280,720,29,43982,0.417978,"<re.Match object; span=(15, 29), match='(Temporada 05)'>",Série,False,1.0,140.0,False,False,"G, l, o, b, o, p, l, a, y",,
Malhacao,Séries | Novelas,https://teledramaturgia.com.br/wp-content/uploads/2015/02/malhacaot3.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/312880.mp4,640,480,29,42686,0.132007,"<re.Match object; span=(14, 28), match='(02 Temporada)'>",Série,False,1.0,105.0,False,False,"G, l, o, b, o, p, l, a, y",,
Malhacao,Séries | Novelas,https://teledramaturgia.com.br/wp-content/uploads/2015/02/malhacaot3.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/312778.mp4,640,480,29,46991,0.144639,"<re.Match object; span=(14, 28), match='(02 Temporada)'>",Série,False,1.0,3.0,False,False,"G, l, o, b, o, p, l, a, y",,
Malhacao,Séries | Novelas,https://i.discogs.com/NKYeSRfK3vU4YbOaFTSVblSIdwm8I8sYV2vSnDUZKT8/rs:fit/g:sm/q:40/h:300/w:300/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEzNDI5/NzkyLTE1NTQwNDYw/MzctMTY1OC5qcGVn.jpeg,http://wateronplay.com:80/series/Veron23/Veron2023/315426.mp4,854,480,29,47924,0.149074,"<re.Match object; span=(14, 28), match='(25 Temporada)'>",Série,False,1.0,206.0,False,False,"G, l, o, b, o, p, l, a, y",,
Malhacao,Séries | Novelas,https://i.discogs.com/NKYeSRfK3vU4YbOaFTSVblSIdwm8I8sYV2vSnDUZKT8/rs:fit/g:sm/q:40/h:300/w:300/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEzNDI5/NzkyLTE1NTQwNDYw/MzctMTY1OC5qcGVn.jpeg,http://wateronplay.com:80/series/Veron23/Veron2023/315223.mp4,854,480,29,49329,0.155257,"<re.Match object; span=(14, 28), match='(25 Temporada)'>",Série,False,1.0,3.0,False,False,"G, l, o, b, o, p, l, a, y",,
Malhacao,Séries | Novelas,https://upload.wikimedia.org/wikipedia/pt/c/ca/Malha%C3%A7%C3%A3o.com_1998.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/386764.mp4,1280,720,29,45931,0.436502,"<re.Match object; span=(15, 29), match='(Temporada 05)'>",Série,False,1.0,175.0,False,False,"G, l, o, b, o, p, l, a, y",,
Malhacao,Séries | Novelas,https://teledramaturgia.com.br/wp-content/uploads/2015/02/malhacaoconectados_logo-650x441.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/327739.mp4,900,700,29,44278,0.221409,,Série,False,1.0,207.0,False,False,"G, l, o, b, o, p, l, a, y",,
Malhacao,Séries | Novelas,https://upload.wikimedia.org/wikipedia/pt/3/3c/Logotipo_de_Malha%C3%A7%C3%A3o_%281999-2002%29.png,http://wateronplay.com:80/series/Veron23/Veron2023/387030.mp4,960,720,29,45030,0.428078,"<re.Match object; span=(14, 28), match='(Temporada 08)'>",Série,False,1.0,179.0,False,False,"G, l, o, b, o, p, l, a, y",,
Malhacao,Séries | Novelas,https://upload.wikimedia.org/wikipedia/pt/c/c1/Malha%C3%A7%C3%A3o_%2813%C2%AA_temporada%29.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/397342.mp4,1280,720,29,47102,0.251244,"<re.Match object; span=(14, 23), match='(Temp.13)'>",Série,False,1.0,248.0,False,False,"G, l, o, b, o, p, l, a, y",,
Malhacao,Séries | Novelas,https://upload.wikimedia.org/wikipedia/pt/c/c1/Malha%C3%A7%C3%A3o_%2813%C2%AA_temporada%29.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/397295.mp4,1280,720,29,44760,0.238746,"<re.Match object; span=(14, 23), match='(Temp.13)'>",Série,False,1.0,201.0,False,False,"G, l, o, b, o, p, l, a, y",,
Malhacao,Séries | Novelas,https://image.tmdb.org/t/p/w600_and_h900_bestv2/xz6yRLaENj6oueq1DLkzTHAWLeS.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/528581.mp4,1920,1080,29,52794,0.704011,"<re.Match object; span=(33, 47), match='(Temporada 23)'>",Série,False,1.0,65.0,False,False,"G, l, o, b, o, p, l, a, y",,
Malhacao,Séries | Novelas,https://acdn.mitiendanube.com/stores/842/420/products/1999capa-500x5001-e512071f4c8d09840e15423972343496-640-0.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/316400.mp4,960,540,24,37894,0.220011,"<re.Match object; span=(14, 27), match='(6 Temporada)'>",Série,False,1.0,69.0,False,False,"G, l, o, b, o, p, l, a, y",,
Malhacao,Séries | Novelas,https://image.tmdb.org/t/p/w600_and_h900_bestv2/xz6yRLaENj6oueq1DLkzTHAWLeS.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/527559.mp4,1920,1080,29,56885,0.759029,"<re.Match object; span=(33, 47), match='(Temporada 23)'>",Série,False,1.0,52.0,False,False,"G, l, o, b, o, p, l, a, y",,
Malhacao,Séries | Novelas,https://image.tmdb.org/t/p/w600_and_h900_bestv2/xz6yRLaENj6oueq1DLkzTHAWLeS.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/527509.mp4,1280,720,29,56035,0.49081,"<re.Match object; span=(33, 47), match='(Temporada 23)'>",Série,False,1.0,2.0,False,False,"G, l, o, b, o, p, l, a, y",,
Malhacao,Séries | Novelas,https://acdn.mitiendanube.com/stores/842/420/products/1999capa-500x5001-e512071f4c8d09840e15423972343496-640-0.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/316422.mp4,960,540,24,37351,0.21686,"<re.Match object; span=(14, 27), match='(6 Temporada)'>",Série,False,1.0,91.0,False,False,"G, l, o, b, o, p, l, a, y",,
Malhacao,Séries | Novelas,https://media.fstatic.com/g75YYoF6Dnb1G5PnV1RS01FLRuA=/322x478/smart/filters:format(webp)/media/movies/covers/2014/06/malhacao-9a-temporada_t23933.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/389812.mp4,640,480,29,43422,0.231632,"<re.Match object; span=(14, 28), match='(Temporada 09)'>",Série,False,1.0,137.0,False,False,"G, l, o, b, o, p, l, a, y",,
Malhacao,Séries | Novelas,https://acdn.mitiendanube.com/stores/842/420/products/1999capa-500x5001-e512071f4c8d09840e15423972343496-640-0.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/316444.mp4,960,540,24,38232,0.22233,"<re.Match object; span=(14, 27), match='(6 Temporada)'>",Série,False,1.0,113.0,False,False,"G, l, o, b, o, p, l, a, y",,
Malhacao,Séries | Novelas,https://media.fstatic.com/YUxaDM75vn89jzhsrPSHi8hWyWI=/322x478/smart/filters:format(webp)/media/movies/covers/2012/05/a106877b6a3f9d0dfda08842abd96f92.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/316789.mp4,960,540,29,44145,0.21409,"<re.Match object; span=(14, 27), match='(7 Temporada)'>",Série,False,1.0,120.0,False,False,"G, l, o, b, o, p, l, a, y",,
Malhacao,Séries | Novelas,https://media.themoviedb.org/t/p/w130_and_h195_bestv2/bIHGIP14glBfKv6AeqaTTmh4NZl.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/518745.mp4,1920,1080,29,53591,0.714986,"<re.Match object; span=(32, 41), match='(Temp.26)'>",Série,False,1.0,5.0,False,False,"G, l, o, b, o, p, l, a, y",,
Malhacao,Séries | Novelas,https://media.fstatic.com/g75YYoF6Dnb1G5PnV1RS01FLRuA=/322x478/smart/filters:format(webp)/media/movies/covers/2014/06/malhacao-9a-temporada_t23933.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/389717.mp4,640,480,29,39600,0.211267,"<re.Match object; span=(14, 28), match='(Temporada 09)'>",Série,False,1.0,42.0,False,False,"G, l, o, b, o, p, l, a, y",,
Malhacao,Séries | Novelas,https://upload.wikimedia.org/wikipedia/pt/3/3c/Logotipo_de_Malha%C3%A7%C3%A3o_%281999-2002%29.png,http://wateronplay.com:80/series/Veron23/Veron2023/386980.mp4,960,720,29,44954,0.239775,"<re.Match object; span=(14, 28), match='(Temporada 08)'>",Série,False,1.0,129.0,False,False,"G, l, o, b, o, p, l, a, y",,
Malhacao,Séries | Novelas,https://upload.wikimedia.org/wikipedia/pt/3/3c/Logotipo_de_Malha%C3%A7%C3%A3o_%281999-2002%29.png,http://wateronplay.com:80/series/Veron23/Veron2023/386916.mp4,960,720,29,45705,0.24386,"<re.Match object; span=(14, 28), match='(Temporada 08)'>",Série,False,1.0,65.0,False,False,"G, l, o, b, o, p, l, a, y",,
Malhacao,Séries | Novelas,https://upload.wikimedia.org/wikipedia/pt/3/3c/Logotipo_de_Malha%C3%A7%C3%A3o_%281999-2002%29.png,http://wateronplay.com:80/series/Veron23/Veron2023/386888.mp4,640,480,29,44010,0.234795,"<re.Match object; span=(14, 28), match='(Temporada 08)'>",Série,False,1.0,37.0,False,False,"G, l, o, b, o, p, l, a, y",,
Malhacao,Séries | Novelas,https://upload.wikimedia.org/wikipedia/pt/3/3c/Logotipo_de_Malha%C3%A7%C3%A3o_%281999-2002%29.png,http://wateronplay.com:80/series/Veron23/Veron2023/387083.mp4,960,720,29,46365,0.440816,"<re.Match object; span=(14, 28), match='(Temporada 08)'>",Série,False,1.0,232.0,False,False,"G, l, o, b, o, p, l, a, y",,
Malhacao,Séries | Novelas,https://upload.wikimedia.org/wikipedia/pt/c/ca/Malha%C3%A7%C3%A3o.com_1998.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/386829.mp4,1280,720,29,45282,0.430334,"<re.Match object; span=(15, 29), match='(Temporada 05)'>",Série,False,1.0,240.0,False,False,"G, l, o, b, o, p, l, a, y",,
Malhacao,Séries | Novelas,https://acdn.mitiendanube.com/stores/842/420/products/1999capa-500x5001-e512071f4c8d09840e15423972343496-640-0.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/316346.mp4,960,540,24,27954,0.162724,"<re.Match object; span=(14, 27), match='(6 Temporada)'>",Série,False,1.0,15.0,False,False,"G, l, o, b, o, p, l, a, y",,
Malhacao,Séries | Novelas,https://media.themoviedb.org/t/p/w130_and_h195_bestv2/bIHGIP14glBfKv6AeqaTTmh4NZl.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/519938.mp4,1920,1080,29,49487,0.660197,"<re.Match object; span=(32, 41), match='(Temp.26)'>",Série,False,1.0,13.0,False,False,"G, l, o, b, o, p, l, a, y",,
Malhacao,Séries | Novelas,https://upload.wikimedia.org/wikipedia/pt/c/c1/Malha%C3%A7%C3%A3o_%2813%C2%AA_temporada%29.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/397229.mp4,1280,720,29,43992,0.234636,"<re.Match object; span=(14, 23), match='(Temp.13)'>",Série,False,1.0,135.0,False,False,"G, l, o, b, o, p, l, a, y",,
Malhacao,Séries | Novelas,https://teledramaturgia.com.br/wp-content/uploads/2015/02/malhacaoconectados_logo-650x441.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/327557.mp4,900,700,29,36852,0.184277,,Série,False,1.0,25.0,False,False,"G, l, o, b, o, p, l, a, y",,
Malhacao,Séries | Novelas,https://upload.wikimedia.org/wikipedia/pt/3/3c/Logotipo_de_Malha%C3%A7%C3%A3o_%281999-2002%29.png,http://wateronplay.com:80/series/Veron23/Veron2023/387015.mp4,960,720,29,46980,0.44657,"<re.Match object; span=(14, 28), match='(Temporada 08)'>",Série,False,1.0,164.0,False,False,"G, l, o, b, o, p, l, a, y",,
Malhacao,Séries | Novelas,https://upload.wikimedia.org/wikipedia/pt/thumb/1/11/Malha%C3%A7%C3%A3o-1995CD2.jpg/220px-Malha%C3%A7%C3%A3o-1995CD2.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/309875.mp4,960,540,29,54158,0.262629,"<re.Match object; span=(14, 28), match='(01 Temporada)'>",Série,False,1.0,50.0,False,False,"G, l, o, b, o, p, l, a, y",,
Malhacao,Séries | Novelas,https://acdn.mitiendanube.com/stores/842/420/products/1999capa-500x5001-e512071f4c8d09840e15423972343496-640-0.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/316342.mp4,960,540,24,32731,0.190385,"<re.Match object; span=(14, 27), match='(6 Temporada)'>",Série,False,1.0,11.0,False,False,"G, l, o, b, o, p, l, a, y",,
Malhacao,Séries | Novelas,https://acdn.mitiendanube.com/stores/842/420/products/1999capa-500x5001-e512071f4c8d09840e15423972343496-640-0.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/316352.mp4,960,540,24,30946,0.179676,"<re.Match object; span=(14, 27), match='(6 Temporada)'>",Série,False,1.0,21.0,False,False,"G, l, o, b, o, p, l, a, y",,
Malhacao,Séries | Novelas,https://media.fstatic.com/9trnxdjIb_OyM5412AF1tiAFWho=/322x478/smart/filters:format(webp)/media/movies/covers/2022/05/2022-51-malhacao-1997-poster-1-.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/300927.mp4,640,480,29,43927,0.135978,"<re.Match object; span=(14, 28), match='(03 Temporada)'>",Série,False,1.0,17.0,False,False,"G, l, o, b, o, p, l, a, y",,
Malhacao,Séries | Novelas,https://upload.wikimedia.org/wikipedia/pt/c/c1/Malha%C3%A7%C3%A3o_%2813%C2%AA_temporada%29.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/397278.mp4,1280,720,29,43349,0.231227,"<re.Match object; span=(14, 23), match='(Temp.13)'>",Série,False,1.0,184.0,False,False,"G, l, o, b, o, p, l, a, y",,
Malhacao,Séries | Novelas,https://media.fstatic.com/9trnxdjIb_OyM5412AF1tiAFWho=/322x478/smart/filters:format(webp)/media/movies/covers/2022/05/2022-51-malhacao-1997-poster-1-.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/301014.mp4,640,480,29,46857,0.14582,"<re.Match object; span=(14, 28), match='(03 Temporada)'>",Série,False,1.0,104.0,False,False,"G, l, o, b, o, p, l, a, y",,
Malhacao,Séries | Novelas,https://acdn.mitiendanube.com/stores/842/420/products/1999capa-500x5001-e512071f4c8d09840e15423972343496-640-0.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/316356.mp4,960,540,24,33347,0.193612,"<re.Match object; span=(14, 27), match='(6 Temporada)'>",Série,False,1.0,25.0,False,False,"G, l, o, b, o, p, l, a, y",,
Malhacao,Séries | Novelas,https://media.fstatic.com/9trnxdjIb_OyM5412AF1tiAFWho=/322x478/smart/filters:format(webp)/media/movies/covers/2022/05/2022-51-malhacao-1997-poster-1-.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/300976.mp4,640,480,29,43501,0.135331,"<re.Match object; span=(14, 28), match='(03 Temporada)'>",Série,False,1.0,66.0,False,False,"G, l, o, b, o, p, l, a, y",,
Malhacao,Séries | Novelas,https://upload.wikimedia.org/wikipedia/pt/c/c1/Malha%C3%A7%C3%A3o_%2813%C2%AA_temporada%29.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/397141.mp4,1280,720,29,46187,0.246341,"<re.Match object; span=(14, 23), match='(Temp.13)'>",Série,False,1.0,47.0,False,False,"G, l, o, b, o, p, l, a, y",,
Malhacao,Séries | Novelas,https://upload.wikimedia.org/wikipedia/pt/c/c1/Malha%C3%A7%C3%A3o_%2813%C2%AA_temporada%29.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/397192.mp4,1280,720,29,47219,0.251853,"<re.Match object; span=(14, 23), match='(Temp.13)'>",Série,False,1.0,98.0,False,False,"G, l, o, b, o, p, l, a, y",,
Malhacao,Séries | Novelas,https://i.discogs.com/NKYeSRfK3vU4YbOaFTSVblSIdwm8I8sYV2vSnDUZKT8/rs:fit/g:sm/q:40/h:300/w:300/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEzNDI5/NzkyLTE1NTQwNDYw/MzctMTY1OC5qcGVn.jpeg,http://wateronplay.com:80/series/Veron23/Veron2023/315414.mp4,854,480,29,51282,0.159033,"<re.Match object; span=(14, 28), match='(25 Temporada)'>",Série,False,1.0,194.0,False,False,"G, l, o, b, o, p, l, a, y",,
Malhacao,Séries | Novelas,https://media.fstatic.com/9trnxdjIb_OyM5412AF1tiAFWho=/322x478/smart/filters:format(webp)/media/movies/covers/2022/05/2022-51-malhacao-1997-poster-1-.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/301037.mp4,640,480,29,42661,0.131809,"<re.Match object; span=(14, 28), match='(03 Temporada)'>",Série,False,1.0,127.0,False,False,"G, l, o, b, o, p, l, a, y",,
